Close,Timestamp,High,Low,Open
902,1483920000,916.41833046,880,916.41832969
907.1,1484006400,915.83230945,898,903.00000001
781.81160101,1484092800,927.82810365,751,907.92945179
803.6952791,1484179200,832.87989967,752.0102,781.85160104
826,1484265600,830.59290797,776.02899497,805.00000361
817.47703098,1484352000,836.04000001,801.97500223,827
818.7012449,1484438400,823.498,805,817.47703099
829.00000001,1484524800,834.15680536,816,818.762
902.70000066,1484611200,908.53017772,827.75970935,829.00000001
886.20000033,1484697600,912,850,902.27579339
900.23240036,1484784000,906.999999,883.3,886.20000054
895,1484870400,902.42999999,882.5432,900.30000001
925.70599998,1484956800,928.51849391,894.00000001,895.09971139
924.11939955,1485043200,939.06071045,894.10010012,925.70599998
912.22165,1485129600,927.2351,912.22165,923.99
885.00000008,1485216000,923,884.281,912.22165
892.66777263,1485302400,899.99,882.08,885.10000044
914.09767069,1485388800,918,892.66777263,892.66777263
917.02745093,1485475200,921.65,907.8,916.00000001
918.58600386,1485561600,926,909.9873,917.43677492
914.9998,1485648000,923,911.86040584,918.99000001
918,1485734400,920,911.16052226,913
967.12176383,1485820800,970,916.75,919.1191873
983,1485907200,986,955.4,967.75582245
1007.99699708,1485993600,1009.999999,968.2776983,983
1015.04315425,1486080000,1023,989,1007.99699708
1032.95,1486166400,1040,1002.23999999,1015.87273408
1010,1486252800,1034,999,1033
1021.20000021,1486339200,1025,1007.30000001,1008.57261956
1052.00000003,1486425600,1055.29399983,1020.60000001,1022.69999279
1050.98999999,1486512000,1069.06999999,1015,1052.00000003
987.00000001,1486598400,1077.99999998,898.18028762,1050.6
995.29110341,1486684800,1004.99,901.99999995,988.23458713
1000.50000023,1486771200,1010,984.1,994
996.50000001,1486857600,1005,991.57565803,1000.50000023
995.11000001,1486944000,1004.20000001,975.85416898,996.50000001
1012.10000524,1487030400,1019,988.91109699,995.11
1014.83589839,1487116800,1018,1002.32721451,1011.19293063
1039.49925987,1487203200,1045,1011.6,1011.6
1053.67070767,1487289600,1063.58,1035.00000001,1039.49925949
1057.7862231,1487376000,1070,1051.11500341,1055.11944577
1058.17262239,1487462400,1066.19785215,1045.00000001,1059.219
1094.71027735,1487548800,1095,1040.00755062,1058.08301527
1127,1487635200,1133.55363963,1083.333,1092.24051989
1126,1487721600,1138.9786543,1108.55,1126.99999999
1188,1487808000,1195,1120,1126.49999999
1188.11048987,1487894400,1225,1107.51,1186.16100001
1153,1487980800,1191.116,1129,1188.11048987
1179,1488067200,1189,1134,1153
1192.2,1488153600,1199,1171.37648778,1179
1185.00000201,1488240000,1208.092,1178.11,1196.48999991
1234,1488326400,1234.48999999,1183.0000001,1188.04216581
1258.43,1488412800,1279.50000001,1212.26243937,1231.17972735
1287.95000001,1488499200,1294.97999998,1252.50000002,1258.45
1267.99999982,1488585600,1291.53675867,1235,1287.00000002
1276.00290001,1488672000,1280,1241.0899,1261.30000071
1274.3162846,1488758400,1287,1267.75010435,1279.87999997
1231.26,1488844800,1282,1169.05515973,1274.69300001
1146.00000025,1488931200,1243.64892872,1143.00000021,1231.250001
1192.91479877,1489017600,1210,1135,1146.40800021
1113,1489104000,1365,1000,1192.91479876
1175.00999951,1489190400,1200.00000001,1105,1109.99999989
1224.4,1489276800,1232.3,1166.72254864,1174
1237,1489363200,1249.00000004,1171,1224.4
1243.22313985,1489449600,1260,1220.5,1236.99999999
1255.0099998,1489536000,1267.51000001,1241.58999971,1247.94999989
1166,1489622400,1265.20000004,1119.31,1255.1099998
1070,1489708800,1173.99999969,1052,1166
966.00000029,1489795200,1095.07999999,935,1070
1015.1,1489881600,1063.456,965.00000003,971.29066
1036.88000006,1489968000,1053.49999998,1010,1014
1117.97999765,1490054400,1123.4,1034,1036.88000006
1037.69999999,1490140800,1118,986.22000007,1117.97999764
1034.99999987,1490227200,1057.006,1002.52000002,1034.82316026
942.51000039,1490313600,1037.50588201,930.1,1034.99999983
971.95083163,1490400000,980.08958297,888.98999998,946.79999997
963.04740785,1490486400,1008.49999999,948.42378187,971.95083163
1040.25000001,1490572800,1046.52104237,957.673528,966.99999999
1042.34645781,1490659200,1066,1015.5,1042.70581575
1040,1490745600,1057.98,1008,1042
1040.59908959,1490832000,1053.29999995,1022,1040
1081.36295113,1490918400,1095,1036.79880654,1040.59908959
1095.87488705,1491004800,1107.11526922,1069.00000101,1078.15705958
1106.63248382,1491091200,1140,1075,1095
1151.2102033,1491177600,1161,1101.01,1107.797979
1143.90818147,1491264000,1164.43609029,1122.38204087,1151.2102033
1139.99999994,1491350400,1147.88568475,1113.49769376,1143.90818147
1193.92000001,1491436800,1220,1137.23976888,1137.2656011
1197.58999997,1491523200,1208,1176.52610038,1194.11636853
1189.68903824,1491609600,1207.76999999,1172.40000002,1197.58999997
1216.54157433,1491696000,1227.32926696,1180.00000002,1189.68903823
1219.49999999,1491782400,1228.99999993,1202,1216.54157429
1235.99999901,1491868800,1246.17325885,1205.98,1219.54999997
1227.00000044,1491955200,1240.24999996,1220.57,1235.3121445
1186.00000004,1492041600,1240,1160.99998944,1227.00000035
1207.5051791,1492128000,1221.73333333,1183.98989962,1188.98989872
1194.54959853,1492214400,1218,1185.99999959,1207.5051791
1212.5,1492300800,1217.00000001,1190.00000009,1193.94839339
1238.99999999,1492387200,1240.48624047,1205.26,1212.56
1268.04810031,1492473600,1279.99999999,1236.50000223,1238.99999999
1262.88999999,1492560000,1293,1257.00000001,1265
1306.65000023,1492646400,1328,1260,1262.89
1328,1492732800,1334.99999999,1305.55,1306.65000023
1346,1492819200,1349,1291.63403611,1328
1352.19356875,1492905600,1366.9,1336.33991796,1345.3667575
1347.39901051,1492992000,1357.76054805,1325.95555477,1352.19356875
1371.30000001,1493078400,1380.81459654,1341.0960042,1346.86288997
1398.62832429,1493164800,1412.93003847,1364.65264554,1372.98
1439.38101398,1493251200,1448.88882222,1390.00000009,1398.62832429
1413.29999998,1493337600,1450,1369.54757195,1439.38101398
1424.63835519,1493424000,1438,1404.1203479,1413.29999997
1435.08977391,1493510400,1442.75347154,1402,1424.63835515
1529.99999999,1493596800,1585.16,1429.01149368,1435.08977389
1561.907,1493683200,1615.02380427,1510,1529.99999999
1615.62000002,1493769600,1628.88882222,1545.30940914,1562.14433334
1603.89857162,1493856000,1699.13,1515,1615.62
1543.4,1493942400,1663.9717299,1454.12233181,1603.89857162
1598.2058167,1494028800,1629.48,1540.34490983,1543.40000001
1620.15,1494115200,1657,1568,1598.2058167
1705.6743542,1494201600,1723.99999999,1609.99000001,1621.99999994
1758.51393978,1494288000,1813.8000001,1690.09940342,1705.6743542
1799.99999997,1494374400,1816.38960565,1705.1,1758.89751477
1860.10327257,1494460800,1900.99899995,1757.41238003,1799.99999997
1735.70623556,1494547200,1876.88899399,1704,1857.5438325
1822.18209573,1494633600,1828.56892521,1651.95470847,1735.70623556
1826,1494720000,1855,1776.777,1822.18209573
1771.09832331,1494806400,1835,1720,1821.00000004
1787.00000024,1494892800,1799.99,1719,1774.4785105
1872.99999994,1494979200,1897.9,1770.13994165,1790.98999949
1942.14469914,1495065600,1948,1852.28556046,1872.99999999
1966.99999984,1495152000,1994,1925.99999996,1942.2612287
2074.60645908,1495238400,2075.51461898,1959.94713601,1966.9999998
2030.99999999,1495324800,2099.99999999,1985,2073
2090.00000006,1495411200,2229.19999997,1975.19120351,2030.99999996
2244.89495691,1495497600,2245,2065,2092.00000003
2389.00000017,1495584000,2447.99999999,2220,2244
2210,1495670400,2698.36062429,2075.05493865,2389.0000002
2130.82794284,1495756800,2484.45555317,1928,2210
1972.76599998,1495843200,2205.56738819,1538,2135.5
2057.10000001,1495929600,2196,1850,1971.62
2207,1496016000,2252.3002892,1976.01000001,2054.60213318
2139.99999999,1496102400,2284,2050.5,2207.00000001
2196.99999967,1496188800,2240.50000002,2005.93937735,2139.99999998
2314.59525181,1496275200,2368.55663483,2171.08644538,2196.99899999
2408,1496361600,2413.92321999,2267.9299436,2322.20898
2455.30084836,1496448000,2482.25,2344.2680156,2413
2483.55,1496534400,2497.21329063,2374,2460.22139999
2635.35652085,1496620800,2635.35652085,2477.48999998,2483.55
2846,1496707200,2894.99999999,2580,2635.00000005
2645.50430872,1496793600,2862.54525257,2564,2846.00000001
2788,1496880000,2797.14511794,2558.9,2645.50430872
2816.09973687,1496966400,2850.99999949,2769.11589253,2786.16326382
2811.82022002,1497052800,2906.16026926,2760,2813
2937.1,1497139200,2977,2784.00000002,2803.99990001
2571.05013426,1497225600,2965,2300,2937.1
2676.77469678,1497312000,2750,2513.58496152,2566.50556852
2386.78070979,1497398400,2729.21,2273.1,2671.00086237
2374.46992685,1497484800,2459.85750006,2012,2386.7807098
2435.00000001,1497571200,2477.48703455,2240,2374.46992799
2607.14769572,1497657600,2640,2369.61451577,2438.49136377
2492.3,1497744000,2640.44856603,2408,2607.14769572
2583.04709526,1497830400,2596.3421559,2481.49782383,2491.12119074
2668.00000301,1497916800,2785.52657367,2563.73,2584.99999992
2620,1498003200,2775.81626497,2541.20794418,2668.00000301
2673.37636987,1498089600,2704.94331536,2544,2624.90653876
2670,1498176000,2720,2650,2675.32267508
2503.48203847,1498262400,2687.99999999,2450.92370001,2670.881526
2481.8117977,1498348800,2602.08518563,2359.10291486,2503.4303456
2395.28891992,1498435200,2508.92659464,2192.00000001,2479.9
2510,1498521600,2515.99999999,2168.333,2393.38025002
2513.00000002,1498608000,2560.79000002,2390.38105202,2510
2468.47472319,1498694400,2539.5783773,2398.9622295,2517.99999998
2423.6613876,1498780800,2510,2402.11,2466.44776592
2346.54237323,1498867200,2441.99999996,2284,2423.66138761
2435.14325217,1498953600,2465,2295.4139943,2346
2536.4577091,1499040000,2591.89899,2417.54545454,2438.58276941
2603.0000001,1499126400,2624.12345003,2530.01475643,2535.69695163
2599.00010597,1499212800,2619.90012345,2480.61,2579.9544137
2589.9457086,1499299200,2605.44380335,2546.38790528,2599.00014572
2477,1499385600,2599.81347213,2423,2587.05608579
2549.27253246,1499472000,2549.27253246,2420,2476.99999997
2473.1147386,1499558400,2559,2470,2549.27253246
2316,1499644800,2499.59999999,2244,2474.88862999
2283.99552336,1499731200,2375.425162,2183.00000001,2316
2375.92499996,1499817600,2398.445,2195.00000004,2283.99552336
2327.26714203,1499904000,2400,2284.01,2376
2205.90730017,1499990400,2350,2133.99999997,2327.3
1977.5,1500076800,2213.87290324,1972.00001,2205.90730018
1925.89999989,1500163200,2054,1835.00027699,1977.5
2223.40308238,1500249600,2224.84499999,1922.19330015,1922.19330015
2299.99999958,1500336000,2390,2117.27096332,2223.40308238
2249.99999972,1500422400,2409.90497,2210,2299.99999951
2855,1500508800,2925.99999999,2246.91570781,2249.99999972
2666.69902964,1500595200,2864.00000006,2600.5,2850.95
2847,1500681600,2909.51102727,2646.5026124,2669.65585919
2751.43083445,1500768000,2880.1512172,2655,2847.00000004
2769.36363636,1500854400,2815.51744787,2705.01,2751.43083446
2565.99999948,1500940800,2800,2417.33001,2769.36363637
2526.35064673,1501027200,2619.96493511,2400,2565.99999948
2669.999998,1501113600,2695.65148429,2506.44022736,2526.35064674
2789.98120002,1501200000,2844.23,2660,2669.99999799
2719.00000003,1501286400,2794.9,2659.00000005,2788.5
2753,1501372800,2753.48609939,2619.97526495,2723.5697957
2855,1501459200,2882.99999994,2692.17417055,2753.48609939
2736.48268487,1501545600,2927.00000002,2640,2855
2699,1501632000,2760.46813195,2667.6606257,2736.38268496
2794.88999995,1501718400,2808.77059872,2698,2699
2863.0099985,1501804800,2879.90000004,2762.00000002,2789.12000004
3256.53665595,1501891200,3333,2852.82382318,2858.00002018
3228.99999993,1501977600,3309,3143,3253.00000004
3398.99999999,1502064000,3436.20089999,3191,3228.99991998
3411,1502150400,3480,3350,3397.99999999
3334.33601873,1502236800,3429.42220025,3229.18977781,3405.99999998
3415.86609324,1502323200,3444.999999,3306.19746171,3337
3641.33709998,1502409600,3674.9,3400.88,3418.86609323
3767.50499997,1502496000,3767.50499997,3591.56508346,3648.99999994
4025,1502582400,4254.88402546,3833,3865
4186,1502668800,4245,3965,4051.69740436
4149,1502755200,4426,3761.70461157,4310.92800002
4380.99999999,1502841600,4395.55499999,3926,4146.00000001
4262,1502928000,4489.20999994,4180,4380.99999999
4090,1503014400,4354,3960,4262.00000001
4137.62063907,1503100800,4187.8917385,3910,4090
4074.84913119,1503187200,4185.5046549,4035.33083709,4148.31645086
3994.00000003,1503273600,4100.6799598,3950,4074
4064.5176,1503360000,4095,3601.00000005,4003.56396757
4136,1503446400,4249,4020.00000003,4060
4321,1503532800,4365,4105,4132.00000001
4352.00000091,1503619200,4455.123,4261.19417368,4321
4354.95,1503705600,4375,4248.61386148,4352.43520091
4321.66862636,1503792000,4398,4249.39291,4354.94999999
4380.009999,1503878400,4399.99,4170.0000005,4330
4590.00000001,1503964800,4650,4336,4380.009999
4573.3974586,1504051200,4632.19603703,4465.89999997,4590.00000002
4715.15472512,1504137600,4742.4189453,4563.93900054,4567.7
4899.00000047,1504224000,4900,4664.63384397,4715.15472512
4511,1504310400,4950,4361.18000002,4899.99999999
4604.23005,1504396800,4730,4330,4511
4208.99999996,1504483200,4609.41189999,4021.8,4604.23005
4385.95793389,1504569600,4472.35273107,3910,4208.99999996
4589.00866529,1504656000,4630.57664352,4349.09835001,4385.8548202
4613.67058239,1504742400,4685.12007432,4447.22235,4592
4301.07510754,1504828800,4678.1,4050,4613.67058241
4321.06375806,1504915200,4377.59999999,4150,4308.52943341
4230,1505001600,4322.93224359,3973.65663723,4322.14135638
4200.21000001,1505088000,4370,4120.786,4229.99998942
4143.7887779,1505174400,4376.40009654,4050.7196195,4200.21000003
3863.99999999,1505260800,4158.54014199,3738,4143.7887779
3225.00000019,1505347200,3931.34184627,3203,3860.40366478
3696,1505433600,3817.74999997,2927.40000002,3225.00000059
3686.19615279,1505520000,3895.00000002,3504.761,3696
3677.99675073,1505606400,3772,3470.11000004,3685.1
4078,1505692800,4114.27670678,3671.0002,3671.0002
3900,1505779200,4109.69756083,3830.00000001,4077.61645508
3875.95761909,1505865600,4048.47,3831.10000001,3900
3600.00000001,1505952000,3918.21099997,3558.00000001,3875.00000015
3590,1506038400,3745.37997275,3490.20653793,3600
3784.99999999,1506124800,3811,3556.00001,3589.99999959
3659.45499703,1506211200,3802.26862745,3612.27878477,3784.99999999
3925.95699997,1506297600,3975.3307,3655.88281585,3659.45499703
3880.729,1506384000,3990.9,3845,3925.93999999
4202,1506470400,4234.25902018,3879.00000001,3880.729
4190.00838781,1506556800,4277.99999989,4110.00000002,4204.21290001
4168.0678793,1506643200,4245,4010.1,4189.8783878
4365.00000006,1506729600,4390,4164.00000001,4170
4412.79348634,1506816000,4421,4255.51288978,4365.00000006
4401,1506902400,4486.99999999,4358,4412.79348634
4308.88,1506988800,4434.01234,4216,4401
4213.30042629,1507075200,4350.83575743,4173.30560003,4311.05341807
4317.0654709,1507161600,4368.58692255,4131.00000007,4213.30042629
4371.63623916,1507248000,4423.75492629,4298.32,4317.06547089
4440,1507334400,4480,4314.00000001,4371.63623912
4611.00000019,1507420800,4633.39225828,4420.71604367,4440
4787.65755,1507507200,4888,4553.12640386,4617.75757253
4770,1507593600,4939.13,4714.83272866,4782.86989244
4820.00000001,1507680000,4875.47850202,4720,4770
5441.55460001,1507766400,5444.36749996,4820.00000001,4826
5646.6291435,1507852800,5862,5385.60000002,5444.36749995
5832.72549999,1507939200,5850,5560.176205,5646.81105826
5715,1508025600,5880.87,5434.14000003,5839.99999995
5765,1508112000,5800,5565,5715.00000001
5609.38701781,1508198400,5780.10765528,5512.68447392,5765
5562.99999973,1508284800,5609.3870178,5100,5609.3870178
5696.65487095,1508371200,5737.90918111,5495.86543267,5569.64953294
5992,1508457600,6095,5600.09056759,5696.65487095
6009.33864396,1508544000,6180,5865,5990
5963.68434001,1508630400,6069.99999999,5707.36180313,6009.33864396
5899.99999999,1508716800,6058.99999998,5500,5975
5508.76,1508803200,5900,5460,5900
5709.31000001,1508889600,5745,5362.39,5500.00000003
5880.00000001,1508976000,5968,5669.10470001,5709.31000001
5756.51178353,1509062400,5999.00201,5683.1844118,5882.00000001
5719,1509148800,5870.32000074,5641,5756.51178354
6155,1509235200,6248.63,5670,5719
6125,1509321600,6246.07500019,6004.39742146,6155
6450.02162843,1509408000,6475.44007663,6091.09,6121.35190656
6739.791199,1509494400,6739.791199,6351,6455
7025,1509580800,7281.42800003,6607.30296794,6739.79119899
7124.35999982,1509667200,7438.62920135,6921.23923663,7025
7365.99999999,1509753600,7440.00000004,6864.16306531,7124.35999982
7379.16813705,1509840000,7599,7250.3,7360.00000009
6929.97042124,1509926400,7420,6908.51315854,7379.16813705
7084.87344467,1510012800,7250.99999997,6929.97042124,6929.97042124
7409.99999999,1510099200,7770.99929997,7000,7084.87344467
7020,1510185600,7441.99999994,6955.47946617,7398
6543.20421755,1510272000,7277.39199995,6315,7020
6300.00000041,1510358400,6800,6150,6544.4404005
5834.99999999,1510444800,6549.00000006,5151,6318.99999999
6475.7786365,1510531200,6701.98532544,5773.22256332,5840.54588383
6554.91826454,1510617600,6687.99999997,6299.35892763,6477.99999999
7275.1192,1510704000,7298.35,6554.91826453,6554.91826454
7858.00100004,1510790400,7980,7082.12862336,7275.1192
7687.51011467,1510876800,8022,7511,7858.999
7770,1510963200,7855.180018,7413.00000009,7687.51011467
8060,1511049600,8131.29887311,7650.00000001,7768.3834313
8249.00000001,1511136000,8299.754,7951,8076.49966669
8107,1511222400,8389.16699997,7807,8249.00000001
8213.64556508,1511308800,8319,8077.8244035,8107
8000,1511395200,8268.31399996,8000,8213.64556508
8198.93,1511481600,8338.58061257,7890,8000
8709,1511568000,8709.99999914,8144.52362511,8190.00050001
9284.33658751,1511654400,9350,8682.99999994,8709
9711.00000013,1511740800,9730.00000016,9211,9284.33658751
9879.96875865,1511827200,9951.42766235,9599.99999987,9711.00000014
9702,1511913600,11447.09553169,8700,9882.09865999
9907.67682035,1512000000,10570.10000001,8861,9730.99999955
10699.888888,1512086400,10829.585001,9350.3,9907.76
10895.7862823,1512172800,11197.80895967,10595.00515206,10699.888888
11174.99999992,1512259200,11847.88172105,10465,10895.7862823
11600,1512345600,11600,10800.8245999,11174.99999992
11665.13875565,1512432000,11867,11411.70741524,11600
13580.90538838,1512518400,13666,11641.00000001,11665.13875565
16563.50743405,1512604800,16672,13092.27285484,13580.90538838
15847.67803098,1512691200,17200,13899.9999999,16563.50743405
14690.2198385,1512777600,16234.14,12919,15847.67803098
14906.01490599,1512864000,16000,12700.006,14690.21983851
16478.96,1512950400,17450,14906.00000001,14929.8
16227.9999999,1513036800,16980,15667,16478.96
15907,1513123200,16530.000001,15100,16227.9999999
16401.52900029,1513209600,16668.00000001,15451,15939
17540,1513296000,18000,16300,16401.52900033
19223,1513382400,19764.788462,17250.99999998,17540.00000005
18959.19999967,1513468800,19903.4402144,18569.63785309,19222.99999997
18930.53404981,1513555200,19200,17805.43793687,18959.19999966
17309.99999999,1513641600,19000,16502,18930.53404981
16470,1513728000,17835.00000003,15550.00000008,17309.99999999
15293,1513814400,17375.98798753,14500,16403.59874676
13247.06419074,1513900800,15519.79447536,11362.39,15180.00000001
13830,1513987200,14940,13000,13200.00000001
13517.00000009,1514073600,13999,11703.13716406,13830
13637.99999972,1514160000,14300,12702.8464126,13510.98484645
15700.085745,1514246400,16050.65549987,13510.53958989,13637.99999972
15370.01000001,1514332800,16500.90800028,14454,15690.00000006
14307.3458536,1514419200,15464.07930619,13260.01051,15370.01000001
14305.53422499,1514505600,15100,13770.00000005,14307.3458536
12351.93000029,1514592000,14365.38790685,11701.00000003,14305.53422499
13769.34198361,1514678400,14145,12205,12390
13351.7394064,1514764800,13891.99999996,12800,13799.99999984
14738.00000001,1514851200,15325,12875,13400.71449717
15150,1514937600,15440.725015,14476.14012492,14731.20000023
15167.62803252,1515024000,15400.00000004,14083.91135919,15150
16924,1515110400,17108,14772.4649684,15167.62803252
17158.72758957,1515196800,17257.08719135,16200,16923.99999996
16174.43357169,1515283200,17177.44769997,15683.8615253,17158.7275
14922.81071439,1515369600,16277.49999996,13268.188,16170.7066618
14388.06253537,1515456000,15427.83421139,14110.83932393,14915.08478054
14854,1515542400,15000.00000006,13270,14388.06253538
13291.67567771,1515628800,14931.00000004,12593.46211929,14854
13812.52734302,1515715200,14119.63214537,12600,13255.00000168
14204.99999789,1515801600,14591.36669224,13758,13812.52734302
13560,1515888000,14449.0273932,12853.99999974,14178.00000001
13580,1515974400,14300,13304.02596262,13560
11102.69798098,1516060800,13589.88232828,10000,13580
11036.11532467,1516147200,11800,9150.28999997,11041.42197477
11010.00009,1516233600,11900,10400,11088.99122314
11410.53924928,1516320000,11750,10641,11010.00009
12750.17487957,1516406400,13400,11406.70000101,11412.12
11510,1516492800,12750.17487364,10950,12748.89985765
10767,1516579200,11896.06346557,9947.99999998,11510
10807.7699848,1516665600,11400,9880.00000009,10767
11388.8,1516752000,11516.79592154,10350,10829.99999963
11170.46487644,1516838400,11722.64501562,10890,11388.7838514
11079.309822,1516924800,11635.62260994,10293.1857382,11167.46487651
11480.56138879,1517011200,11650,10824.81809367,11079.309822
11849.99989962,1517097600,12200,11425,11480.56138955
11227,1517184000,12000,11100,11849.99989962
10181.53934991,1517270400,11271.32887049,9850,11235.46599465
10261.25665107,1517356800,10424.62688464,9700.46388593,10184.66464945
9199.57000007,1517443200,10367.78412393,8820,10261.25665108
8872.00000009,1517529600,9211.44851783,7966.88926862,9199.57000009
9216.41034089,1517616000,9497.134812,8207.79288033,8890.977208
8168.01000005,1517702400,9400,7900.05161,9215.56138953
6960,1517788800,8369.99999998,6666.6666666,8195.26036052
7723.99999884,1517875200,7921.69007689,6012.62120401,6957.00000001
7568.39928201,1517961600,8640,7200,7719.43699777
8250,1518048000,8700.09999999,7568.39928203,7584.00167162
8682.31340707,1518134400,8744.99999999,7756,8254.28850196
8560.42138972,1518220800,9069.99999984,8144.47445801,8682.31340707
8070,1518307200,8560.42138972,7805,8544.23896512
8910,1518393600,9000,8070,8070
8500.61835334,1518480000,8943.49999999,8355,8889.00000164
9469.99998292,1518566400,9485.88887924,8500.6183543,8523.09999763
10004,1518652800,10198.5,9319.84000301,9456.2142096
10161.00000514,1518739200,10279.99999999,9674.52416058,10010
11049,1518825600,11069.43999976,10045,10161.00000514
10379.00000001,1518912000,11248,10080,11049
11155.99999985,1518998400,11246.98765432,10289.99999911,10399.99999946
11217.16508497,1519084800,11777,11080.99999997,11178.99999824
10441.06050012,1519171200,11272.56700835,10224.30217055,11217.16508497
9845.53808217,1519257600,10912,9722.22419156,10441.06050012
10149.24000003,1519344000,10405.49959884,9559.9702306,9826.55515516
9700,1519430400,10490,9360.00000009,10148
9559.19777954,1519516800,9844.99999999,9247.71854949,9690.61347383
10338.04883746,1519603200,10455,9358.52927553,9560.19775733
10589.17434034,1519689600,10879,10121,10330.5116
10322.06729641,1519776000,11074,10252.00000001,10588.1532
10936.78449799,1519862400,11080,10201.12439999,10322.06729641
11022.24380591,1519948800,11193.00000028,10777.00000001,10934.19799973
11441.00000065,1520035200,11539.43999433,11014.2716,11014.2716
11500.60520003,1520121600,11547.36779581,11075.48434259,11460
11434.99999889,1520208000,11700,11417,11514.6079455
10734.02469622,1520294400,11434.99999889,10558.97250033,11434.99999889
9909.60413712,1520380800,10893.75963244,9424,10719.57445341
9281.94370128,1520467200,10109.77083479,9070.00000001,9909.60413712
9230.48866747,1520553600,9410.56138943,8359.32039962,9298.62936256
8760.7768,1520640000,9509.99999995,8680,9215.90764284
9523.53110032,1520726400,9726.22913411,8443.78491653,8768.99999999
9101.30580003,1520812800,9900.00000191,8777.22362708,9530
9121.00715914,1520899200,9478.99999999,8829.32583225,9127.58779987
8187.99998872,1520985600,9350,7935,9125.999996
8259.8224,1521072000,8437,7648.0607857,8187.99998827
8258.66373104,1521158400,8589.58559982,7906.94368489,8250
7850,1521244800,8353.70899998,7723.14847086,8258.66373104
8200,1521331200,8325.94657268,7321,7852.75469967
8611,1521417600,8698,8100.99999999,8208.6373
8886.88859654,1521504000,9039.68000007,8306.81315698,8609.4422
8905.70096672,1521590400,9176.43934596,8759.87579422,8885.99999656
8712.00720381,1521676800,9106.26756362,8480.11254304,8896
8907.7,1521763200,8907.7,8270,8700
8533.31390908,1521849600,9000,8510,8908.42081826
8454.81444718,1521936000,8660.99248761,8330,8533.31390907
8116.52304613,1522022400,8497.96079172,7840,8459.4316022
7782.71671273,1522108800,8200,7739,8141.49178806
7943.58381606,1522195200,8100.1,7731,7782.71671273
7080.40276816,1522281600,7966.5132066,6900.1,7943.54212629
6837.72532501,1522368000,7269.21615741,6590.53296207,7088.52145285
6933.87920545,1522454400,7230.95559729,6790.000004,6845
6823.02040095,1522540800,7043.14185553,6427.09999983,6920.00000001
7058.89414772,1522627200,7131.61946349,6766.01585088,6809.83130039
7412.27033867,1522713600,7505.45,7005.42709637,7047.40542744
6769.9450882,1522800000,7414.66693777,6684.31650299,7406.14599941
6774.99999999,1522886400,6910.00000001,6542.31393183,6777.91287792
6613.54563751,1522972800,6847.59216377,6499.98299166,6775
6890,1523059200,7062.79473838,6599.24631203,6614.99291873
7030,1523145600,7115.54428517,6890,6890.00000001
6761.53778457,1523232000,7184,6618.07799362,7025.00000046
6834,1523318400,6881.87332722,6658.71497418,6759.51995272
6966.46006249,1523404800,6979.11765561,6799,6835.6
7929.99999855,1523491200,8028,6750,6963.9
7875,1523577600,8230,7735.89167312,7921.84468403
7995.99999982,1523664000,8173.0008011,7822.30000001,7874.91258045
8356,1523750400,8404.01784022,7997.5573637,7997.5573637
8060,1523836800,8404,7870,8364.99999999
7891.1,1523923200,8168.57040884,7830.98999999,8060
8164.19061751,1524009600,8234,7873.93788908,7893.2
8286.99999791,1524096000,8296.99999997,8103.87643262,8167
8860,1524182400,8920.90530616,8216.00000001,8286.99999834
8931.99999846,1524268800,9019.90000059,8583.08841264,8851.10000069
8791.99999909,1524355200,9027.83932177,8732.0000003,8905.20399847
8934.97778259,1524441600,8990,8756.93816833,8782.81550804
9633.63095161,1524528000,9729.87993246,8915.23330792,8942.93334776
8860.0240739,1524614400,9754.97802829,8770.10010001,9635.99999999
9286,1524700800,9299,8652.58532314,8876.89999935
8920.01000009,1524787200,9386,8920.00000004,9286
9330.76125733,1524873600,9430.77714092,8881.05894107,8920.00000001
9423.79999636,1524960000,9580,9168.08572389,9358.16229919
9218.79293079,1525046400,9454,9101,9423.79999636
9070.97331262,1525132800,9235.38,8823,9235.38
9245,1525219200,9279.99999996,8967.2763848,9081.58477857
9746.08286219,1525305600,9822.51833374,9160,9245
9719.99999895,1525392000,9820,9537,9756
9878.36795403,1525478400,9994.48298795,9690.19107228,9716.34555274
9669.9999996,1525564800,9975,9478,9880
9390,1525651200,9689.889576,9180.00000002,9670
9201,1525737600,9474,9056.20692385,9389.99999978
9300.40000001,1525824000,9376,8970.9,9200.99999971
9020,1525910400,9402.37950456,8995,9317.60720751
8385.23146603,1525996800,9026.92553121,8355,9020
8471.75248934,1526083200,8636.48351648,8152.1,8409.99999971
8701.6132838,1526169600,8750,8311.00388856,8443.91022179
8671,1526256000,8882,8275.00000001,8673.43452866
8449.74000183,1526342400,8866.86022463,8420,8650.00000566
8336.80381573,1526428800,8484.70466449,8079.000001,8462.67000131
8050,1526515200,8471.74999999,7989,8341.95055587
8240,1526601600,8265,7920,8053.273328
8219.5,1526688000,8390,8135,8244
8525.00000001,1526774400,8585,8156.85537637,8226.79361551
8381.24277848,1526860800,8580,8309.88,8529.14120759
7985.23121618,1526947200,8400,7955,8390
7508.99999979,1527033600,8033.00182348,7430,7986.23121619
7575.00000126,1527120000,7720.56403461,7260,7499.64723025
7450.00000188,1527206400,7647.56598436,7337.4983627,7575.69842051
